Manufacturer_ID,Manufacturer,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity,Notes
361,Kia,Niro Electric,2024,126,101,113,,,,Auto,e-motor,150 kW,,150 kW electric motor,SUV,ELEC,Electric,Dedicated,253,253,253,253,,,FWD,7.2,75,4,24,199,358,181,64,5,
361,Kia,NIro/Niro FE,2024,,,,,,49-53,Auto,SI,1.6L,4,1.6L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Sorento Hybrid AWD,2024,,,,36,33,34,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
361,Kia,Sorento Hybrid FWD,2024,,,,39,35,37,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Sorento Plug-in Hybrid,2024,,,79,35,33,34,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,32,32,32,460,Blended,AWD,7.2,,4,22,,360,38,13,6,
361,Kia,Sportage Hybrid AWD,2024,,,,38,38,38,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
361,Kia,Sportage Hybrid FWD,2024,,,,42,44,43,Auto,SI,1.6L,4,1.6L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
361,Kia,Sportage Plug-in Hybrid,2024,,,84,36,35,35,Auto,SI,1.6L,4,"1.6L I4;
67 kW electric motor",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,34,34,34,34,430,Blended,AWD,7.2,,4,22,,360,38,13,5,
387,Land Rover,Defender 110 MHEV,2024,,,,17,20,18,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Defender 130 MHEV/Outbound,2024,,,,,,17-18,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,"Includes P300, P400, and Outbound models"
387,Land Rover,Defender 90 MHEV,2024,,,,18,22,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Discovery MHEV,2024,,,,17,23,19,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Range Rover P360/P400 LWB MHEV,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Range Rover P360/P400 MHEV,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Range Rover Sport P360/P400 MHEV,2024,,,,,,21,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
387,Land Rover,Range Rover Sport/SVR MHEV,2024,,,,,,18-19,Auto,SI,4.4L,8,4.4L V8,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes standard and SVR models
387,Land Rover,Range Rover/SV LWB MHEV,2024,,,,16,22,18,Auto,SI,4.4L,8,4.4L V8,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes standard and SV models
387,Land Rover,Range Rover/SV MHEV,2024,,,,16,22,18,Auto,SI,4.4L,8,4.4L V8,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,Includes standard and SV models
387,Land Rover,Range Rover Velar P340/P400 MHEV,2024,,,,,,21-22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,4WD,,,,,,,,,,
243,Lexus,ES 300h,2024,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
243,Lexus,LC 500h,2024,,,,26,33,29,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
243,Lexus,LS 500h AWD,2024,,,,22,29,25,Auto,SI,3.5L,6,3.5L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,NX 350h AWD,2024,,,,41,37,39,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,NX 450h+ AWD,2024,,,84,38,33,36,Auto,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,37,37,37,37,550,Blended,AWD,3.3-6.6,,3,16,,355,51,18,5,
243,Lexus,RX 350h AWD,2024,,,,37,34,36,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,RX 500h AWD,2024,,,,27,28,27,Auto,SI,2.4L,4,2.4L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,TX 500h AWD,2024,,,,27,28,27,Auto,SI,2.4L,4,2.4L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
243,Lexus,UX 250h,2024,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,FWD,,,,,,,,,,
243,Lexus,UX 250h AWD,2024,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,AWD,,,,,,,,,,
469,Lucid,Air Pure RWD,2024,,,130-137,,,,Auto,e-motor,330 kW,,330 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,394-419,394,419,407,,,RWD,19,300,4,69,876,580,149,86,5,"Includes models with 19"" and 20"" wheels"
469,Lucid,Air Sapphire AWD,2024,108,101,105,,,,Auto,e-motor,310 kW (x2) and 330 kW,,310 kW (x2) and 330 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,427,427,427,427,,,AWD,19,300,4,69,876,800,150,120,,
479,Maserati,Grecale Modena/GT,2024,,,,22,29,25,Auto,,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
229,Mazda,CX-90 4WD,2024,,,,,,25,Automatic,SI,3.3L,6,3.3L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,Includes regular and premium gasoline models
239,Mercedes-Benz,AMG CLA 35 4MATIC,2024,,,,22,29,25,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG EQE 4MATIC+,2024,73,74,73,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,230,230,230,230,,,AWD,9.6,170,3,22,456,328,292,95,5,
239,Mercedes-Benz,AMG EQE 4MATIC+ (SUV),2024,77,71,74,,,,Auto,e-motor,165 kW (x2),,165 kW electric motors (x2),SUV,ELEC,Electric,Dedicated,235,235,235,235,,,AWD,9.6,170,3,22,456,328,292,95,5,
239,Mercedes-Benz,AMG EQS 4MATIC+,2024,79,85,82,,,,Auto,e-motor,310 kW (x2),,310 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,305,305,305,305,,,AWD,9.6,200,4,29,489,396,282,111,5,
239,Mercedes-Benz,AMG GLA/GLB 35 4MATIC,2024,,,,,,23-24,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG GLE 53 4MATIC+,2024,,,,,,20,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Coupe models
239,Mercedes-Benz,AMG GLE 63 S 4MATIC+,2024,,,,,,16,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Coupe models
239,Mercedes-Benz,AMG GLS 63 4MATIC+,2024,,,,14,18,16,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,AMG GT 43/53 4MATIC+,2024,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,C 300,2024,,,,25,36,30,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,C 300 4MATIC,2024,,,,23,33,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,CLA 250,2024,,,,22,36,30,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
239,Mercedes-Benz,CLA 250 4MATIC,2024,,,,25,35,28,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,EQE 350+,2024,98,94,96,,,,Auto,e-motor,215 kW (x2),,215 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,298,298,298,298,,,RWD,9.6,170,3,22,456,330,290,95,5,
239,Mercedes-Benz,EQE 350 4MATIC,2024,86,96,90,,,,Auto,e-motor,72 and 144 kW (x2),,72 and 144 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,280,280,280,280,,,AWD,9.6,170,3,22,456,330,290,95,5,
239,Mercedes-Benz,EQE 500 4MATIC,2024,98,94,96,,,,Auto,e-motor,100 and 200 kW,,100 and 200 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,298,298,298,298,,,AWD,9.6,170,3,22,456,328,271,88,5,
239,Mercedes-Benz,EQS 450+,2024,95,98,96,,,,Auto,e-motor,265 kW,,"265 kW electric motor
",Sedan/Wagon,ELEC,Electric,Dedicated,352,352,352,352,,,RWD,9.6,200,3,27,489,396,282,111,5,
239,Mercedes-Benz,EQS 450 4MATIC,2024,93,98,95,,,,Auto,e-motor,135 kW (x2),,135 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,345,345,345,345,,,AWD,9.6,200,3,27,489,396,272,107,5,
239,Mercedes-Benz,EQS 580 4MATIC,2024,95,98,96,,,,Auto,e-motor,265 kW (x2),,265 kW electric motors (x2),Sedan/Wagon,ELEC,Electric,Dedicated,345,345,345,345,,,AWD,9.6,200,3,27,489,396,272,107,5,
239,Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),2024,75,77,76,,,,Auto,e-motor,310 kW (x2),,"310 kW electric motors (x2)
",SUV,ELEC,Electric,Dedicated,280,280,280,280,,,AWD,9.6,200,3,27,489,396,282,111,5,
239,Mercedes-Benz,GLA/GLB 250,2024,,,,,,28,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
239,Mercedes-Benz,GLA/GLB 250 4MATIC,2024,,,,,,28,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLC 300,2024,,,,24,33,27,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,GLC 300 4MATIC/coupe,2024,,,,,,26-27,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Coupe models
239,Mercedes-Benz,GLE 350,2024,,,,21,28,24,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
239,Mercedes-Benz,GLE 350 4MATIC,2024,,,,20,27,23,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLE 450 4MATIC,2024,,,,19,26,22,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLE 580 4MATIC,2024,,,,15,20,17,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 450 4MATIC,2024,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 580 4MATIC,2024,,,,14,20,16,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,GLS 600 4MATIC Maybach,2024,,,,14,19,16,Auto,SI,4.0L,8,4.0L V8,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
239,Mercedes-Benz,S 580 4MATIC,2024,,,,,,21,Auto,SI,4.0L,8,4.0L V8,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes standard and Maybach models
425,Mini,Cooper SE Hardtop 2 door,2024,119,100,110,,,,Auto,e-motor,135 kW,,135 kW electric motor,Sedan/Wagon,ELEC,Electric,,114,114,114,114,,,FWD,7.4,,4,28,128,349,93,32,4,
263,Mitsubishi,Outlander PHEV,2024,,,64,25,27,26,Auto,SI,2.4L,4,"2.4L I4;
85 and 100 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,38,38,38,38,420,Blended,AWD,3.7,22,3,8,33,350,56,19,7,
217,Nissan,LEAF,2024,123,99,111,,,,Auto,e-motor,110 kW,,110 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,149,149,149,149,,,FWD,6.6,70,4,22,189,350,115,40,5,
217,Nissan,LEAF SV,2024,121,98,109,,,,Auto,e-motor,160 kW,,160 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,212,212,212,212,,,FWD,6.6,70,4,22,189,350,173,60,5,
462,Polestar Automotive USA,Polestar 2 Dual Motor,2024,,,102-106,,,,Auto,e-motor,110 and 200 kW,,110 and 200 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,266-276,266,276,271,,,AWD,11,150,3,30,328,397,196,77,5,"Includes models with 19"" and 20"" wheels"
462,Polestar Automotive USA,Polestar 2 Dual Motor Performance Pack,2024,100,90,95,,,,Auto,e-motor,135 and 200 kW,,135 and 200 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,247,247,247,247,,,AWD,11,150,3,30,328,397,196,77,5,
462,Polestar Automotive USA,Polestar 2 Single Motor,2024,,,111-115,,,,Auto,e-motor,220 kW,,220 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,307-320,307,320,314,,,RWD,11,150,3,30,328,404,202,81,5,"Includes models with 19"" and 20"" wheels"
391,Porsche,Taycan 4S Perf Battery/Plus,2024,,,80-82,,,,Auto,e-motor,150 kW and 234 or 254 kW,,150 kW and 234 or 254 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,206-235,206,235,221,,,AWD,11,270,2,23,442,850,129,109,4,Includes Performance Battery and Performance Battery Plus models
391,Porsche,Taycan Cross Turismo,2024,,,75-80,,,,Auto,e-motor,234 kW and/or 235 kW,,234 kW and/or 235 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,222-235,222,235,229,,,AWD,11,270,2,23,442,850,129,109,4,"Includes 4, Turbo, and Turbo S models"
391,Porsche,Taycan GTS Sport Turismo,2024,,,80-83,,,,Auto,e-motor,234 or 254 kW,,234 or 254 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,233-246,233,246,240,,,AWD,11,270,2,23,442,850,129,109,4,Includes Sport Turismo model
391,Porsche,Taycan Perf Battery/Plus,2024,,,82--83,,,,Auto,e-motor,280 kW,,280 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,208-242,208,242,225,,,RWD,11,270,2,23,442,850,129,109,4,Includes Performance Battery and Performance Battery Plus models
391,Porsche,Taycan Turbo/Turbo S,2024,,,75-81,,,,Auto,e-motor,235 or 254 kW,,235 or 254 kW electric motor,Sedan/Wagon,ELEC,Electric,Dedicated,222-238,222,238,230,,,AWD,11,270,2,23,442,850,129,109,4,
349,Ram,1500 4X2,2024,,,,18,23,20,Auto,SI,5.7L,8,5.7L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
349,Ram,1500 4X2,2024,,,,,,22-23,Auto,SI,3.6L,6,3.6L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,Includes HFE model
349,Ram,1500 4X4,2024,,,,19,24,21,Auto,SI,3.6L,6,3.6L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
349,Ram,1500 4X4,2024,,,,18,22,19,Auto,SI,5.7L,8,5.7L V8,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,4WD,,,,,,,,,,
470,Rivian ,R1S All-Terrain Quad Large (20in),2024,65,60,63,,,,Auto,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,SUV,ELEC,Electric,Dedicated,274,274,274,274,,,AWD,11.5,209,2,24,349,400,360,144,7,
491,Rolls-Royce,Black Badge Spectre,2024,,,73-78,,,,Auto,e-motor,190 and 360 kW,,190 and 360 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,264-280,264,280,272,,,AWD,,,,,,376,281,105,,"Includes models with 22"" and 23"" wheels"
491,Rolls-Royce,Spectre,2024,,,74-81,,,,Auto,e-motor,190 and 360 kW,,190 and 360 kW electric motors,Sedan/Wagon,ELEC,Electric,Dedicated,266-291,266,291,279,,,AWD,,,,,,376,281,105,,"Includes models with 22"" and 23"" wheels"
383,Subaru,Solterra,2024,,,102-104,,,,Auto,e-motor,80 kW (x2),,80 kW electric motors (x2),SUV,ELEC,Electric,Dedicated,222-227,222,227,225,,,AWD,6.6,100-150,4,23,353,355,205,72,5,Includes Limited and Touring model
221,Toyota,Camry Hybrid LE/SE/XLE/XSE,2024,,,,,,46-52,Auto,SI,2.5L,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Corolla Hybrid,2024,,,,,,47-50,Auto,SI,1.8L,4,1.8L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Corolla Hybrid AWD,2024,,,,,,44-48,Auto,SI,1.8L,4,1.8L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Crown AWD,2024,,,,42,41,41,Auto,SI,2.5L,4,2.5L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Crown AWD,2024,,,,29,32,30,Auto,SI,2.4L,4,2.4L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Grand Highlander Hybrid,2024,,,,36,32,34,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,Includes standard and Limited models
221,Toyota,Grand Highlander Hybrid AWD,2024,,,,36,32,34,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Grand Highlander Hybrid AWD (Turbocharged),2024,,,,26,27,27,Auto,SI,2.4L,4,2.4L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Prius,2024,,,,,,52-57,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,Includes XLE/LTD models
221,Toyota,Prius AWD,2024,,,,,,49-54,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,Includes XLE/LTD models
221,Toyota,Prius Prime/SE,2024,,,114,,,48-52,Auto,SI,2.0L,4,"2.0L I4;
120 kW electric motor",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,40-45,40,45,43,550-600,Blended,FWD,3.5,,5,13,,266,51,13,5,Includes standard and SE models
221,Toyota,RAV4 Hybrid AWD,2024,,,,,,37-39,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes Woodland Edition
221,Toyota,RAV4 Prime AWD,2024,,,94,40,36,38,Auto,SI,2.5L,4,"2.5L I4;
40 and 134 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Dedicated,42,42,42,42,600,Blended,AWD,3.3-6.6,,3,9,,355,51,18,5,
221,Toyota,Sequoia 2WD,2024,,,,21,24,22,Auto,SI,3.4L,6,3.4L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
221,Toyota,Sequoia 4WD,2024,,,,19,22,20,Auto,SI,3.4L,6,3.4L V6,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,
221,Toyota,Sienna,2024,,,,36,36,36,Auto,SI,2.5L,4,2.5L I4,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
221,Toyota,Sienna AWD,2024,,,,35,36,35,Auto,SI,2.5L,4,2.5L I4,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
221,Toyota,Tundra 2WD,2024,,,,20,24,22,Auto,SI,3.4L,6,3.4L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,RWD,,,,,,,,,,
221,Toyota,Tundra 4WD/4WD PRO,2024,,,,,,19-20,Auto,SI,3.4L,6,3.4L V6,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,Part-Time 4WD,,,,,,,,,,
221,Toyota,Venza AWD,2024,,,,40,37,39,Auto,SI,2.5L,4,2.5L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
483,VinFast,VF 9 Eco/Plus,2024,,,69-75,,,,Auto,e-motor,260 or 300 kW,,260 or 300 kW electric motor,SUV,ELEC,Electric,Dedicated,291-330,291,330,310,,,AWD,,,,,,403,232,93,,Includes Plus model
347,Volkswagen,ID.4 AWD Pro/Pro S,2024,,,102,,,,Auto,e-motor,105 and 209 kW,,105 and 209 kW electric motors,SUV,ELEC,Electric,Dedicated,263,263,263,263,,,AWD,11,170,4,34,416,350,234,81,5,
347,Volkswagen,ID.4 Pro,2024,122,104,113,,,,Auto,e-motor,209 kW,,209 kW electric motor,SUV,ELEC,Electric,Dedicated,291,291,291,291,,,RWD,11,170,4,34,416,350,234,81,5,
395,Volvo,C40/XC40 Recharge,2024,,,106-107,,,,Auto,e-motor,185 kW,,185 kW electric motor,SUV,ELEC,Electric,Dedicated,293-297,293,297,295,,,RWD,11,149,3,28,310,397,196,77,5,
395,Volvo,C40/XC40 Recharge Twin,2024,,,98-99,,,,Auto,e-motor,110 and 190 kW,,110 and 190 kW electric motors,SUV,ELEC,Electric,Dedicated,254-257,254,257,256,,,AWD,11,149,3,28,310,397,196,77,5,
395,Volvo,S60 B5,2024,,,,26,35,30,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,FWD,,,,,,,,,,
395,Volvo,S60 B5 AWD,2024,,,,25,33,28,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,S60 T8 AWD Recharge,2024,,,74,30,33,31,Auto,SI,2.0L,4,"2.0L I4;
34 kW electric motors (x2)",Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,40,40,40,40,530,Blended,AWD,3.6,,2,7,,369,51,18,5,
395,Volvo,S90 B6 AWD,2024,,,,22,31,25,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,V60CC B5 AWD,2024,,,,24,31,27,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,V90CC B6 AWD,2024,,,,22,29,25,Auto,SI,2.0L,4,2.0L I4,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,XC40/XC60 B5 AWD,2024,,,,,,25-26,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,Includes XC40 B5 and  XC60 B5 models
395,Volvo,XC60 T8 AWD Recharge,2024,,,63,28,28,28,Auto,SI,2.0L,4,"2.0L I4;
34 kW electric motors (x2)",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,35,35,35,35,560,Blended,AWD,3.6,,2,6,,369,51,18,5,
395,Volvo,XC90 B5/B6 AWD,2024,,,,,,22-24,Auto,SI,2.0L,4,2.0L I4,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,AWD,,,,,,,,,,
395,Volvo,XC90 T8 AWD Recharge,2024,,,58,26,27,27,Auto,SI,2.0L,4,"2.0L I4;

34 and 107 kW electric motors",SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,32,32,32,32,530,Blended,AWD,3.6,,2,6,,369,51,18,7,
